fid,id,inscricoes,latitude,longitude,elevacao,setor_abastecimento
"11804","30110","4211014",-3.81477431361346,-38.5610178442888,32,"11"
"11805","30111","3664651",-3.77563151730388,-38.5863391583584,24.2467422485352,"11"
"11806","30113","6707327",-3.79340167939525,-38.5655691962158,27.1333885192871,"11"
"11807","30114","3253678",-3.79472455846706,-38.5665662901917,28,"11"
"11808","30117","6878890",-3.80322208377357,-38.5899720791974,20.3837909698486,"11"
"11809","30139","8388628",-3.71100173497687,-38.5652027984005,21,"5"
"11810","30140","1456970",-3.73456960161052,-38.5834078707272,21,"5"
"11811","30141","1644505",-3.70777124987976,-38.5589299831595,16.5160465240479,"5"
"11812","30143","5430976",-3.71177843062161,-38.5851200753192,15.5679292678833,"5"
"11813","30144","8703884",-3.71582091203823,-38.5758520551468,18,"5"
"11814","30145","1413333",-3.72023610493411,-38.5633277879434,19.870475769043,"5"
"11815","30146","249432",-3.72716404918279,-38.5648799706625,23,"5"
"11816","30147","1399640",-3.72710198491874,-38.5706346640164,22.3315582275391,"5"
"11817","30148","5666929",-3.73357248389524,-38.5727899575851,10.8061571121216,"5"
"11818","30149","248029",-3.72506425470809,-38.5632932901757,22.7599449157715,"5"
"11819","30150","3667430",-3.73050903123928,-38.5790478123945,21.7913112640381,"5"
"11820","30151","8282706",-3.82264961776085,-38.5868721714306,39,"15"
"11821","30152","8309000",-3.83433903322075,-38.579940546083,34.9917068481445,"15"
"11822","30153","5368740",-3.81795557896057,-38.607005132692,27.0972576141357,"15"
"11823","30154","7133855",-3.81885364250867,-38.5972323243129,31.955738067627,"15"
"11824","30155","3068595",-3.81299498789415,-38.5892197102839,31.9200000762939,"15"
"11825","30156","8712662",-3.8285418042966,-38.5157202420969,13.7516498565674,"3"
"11826","30157","8394849",-3.80848657375044,-38.5838382815679,30.8232479095459,"15"
"11827","30158","8367590",-3.83441732232614,-38.5738712510079,39.0230712890625,"15"
"11828","30160","3201260",-3.81018931856706,-38.5512613650946,28.9472694396973,"12"
"11829","30161","3295710",-3.80061917295135,-38.5494193109945,20.0735721588135,"12"
"11830","30162","6662447",-3.86044865898941,-38.4879098530351,12.2320404052734,"3"
"11831","30174","1962582",-3.76995125834199,-38.5993774308319,17.9779644012451,"4"
"11832","30175","1953109",-3.77248647737131,-38.6045674440349,17.0606384277344,"4"
"11833","30176","1866796",-3.77346677206506,-38.6103331881236,10.6388893127441,"4"
"11834","30177","1902571",-3.77315846037344,-38.6146140373105,10.2019214630127,"4"
"11835","30178","8256128",-3.82046024932032,-38.6149586029209,25,"4"
"11836","30180","8926999",-3.77920439544269,-38.5893476344195,26,"11"
"11837","30181","6800742",-3.77913791904351,-38.5862854934072,19,"11"
"11838","30182","10558543",-3.81773347738356,-38.6179684853173,26.5511169433594,"4"
"11839","30183","3261190",-3.80130357268576,-38.5752671124793,28.4854907989502,"11"
"11840","30184","10055738",-3.80112827480572,-38.5818976068238,29.0738620758057,"11"
"11841","30198","6032222",-3.71935523671452,-38.5683347038366,22,"5"
"11842","30199","1575031",-3.7138294961483,-38.5786932563568,17.5154209136963,"5"
"11843","30200","7548117",-3.71448376137026,-38.5831267491766,12.5853900909424,"5"
"11844","30201","1291688",-3.71558297997134,-38.5527328067706,19.2270812988281,"5"
"11845","30202","1341650",-3.70877833450279,-38.5546517999238,13.3124179840088,"5"
"11846","30203","7876700",-3.71325943211392,-38.5576154062172,19.7911167144775,"5"
"11847","30204","4243730",-3.7132929063631,-38.5863570880802,18.3715000152588,"5"
"11848","30205","4233590",-3.71915496757887,-38.5843947551666,18.0451507568359,"5"
"11849","30206","3874958",-3.71945132712839,-38.5886997423662,17.2101211547852,"5"
"11850","30207","10299300",-3.71971432795538,-38.5895241786432,19.4904460906982,"5"
"11851","30208","1669915",-3.71028860697686,-38.5751356357326,18.7175693511963,"5"
"11852","30209","2543222",-3.81003127006335,-38.5455387091913,17,"12"
"11853","30210","7405685",-3.83110438357603,-38.5903645164049,38.6775131225586,"15"
"11854","30211","8308705",-3.8236406418897,-38.5745513182865,23.6240100860596,"15"
"11855","30213","10366830",-3.81428081634662,-38.5817883691052,37.0842018127441,"15"
"11856","30214","2447401",-3.82293519322776,-38.6055112264923,26.1733264923096,"15"
"11857","30215","2461200",-3.8229838532361,-38.6082140100946,28,"15"
"11858","30216","2446286",-3.822791693396,-38.6072090079858,27.343843460083,"15"
"11859","30217","2268930",-3.85192585899866,-38.4851086961504,41.7392578125,"3"
"11860","30218","4490681",-3.85790344597733,-38.4840832783377,27.3853321075439,"3"
"11861","30219","779563",-3.84702314392868,-38.4774519928765,24.028829574585,"3"
"11862","30220","3206939",-3.833555264067,-38.4989787910308,20.9663143157959,"3"
"11863","30244","9056920",-3.80743355280231,-38.6080322086763,20,"4"
"11864","30246","922676",-3.77386972376139,-38.5847980871072,33,"11"
"11865","30248","3291294",-3.7879502955265,-38.5831332174012,31.299129486084,"11"
"11866","30249","3261441",-3.7880800311876,-38.5810817220639,33,"11"
"11867","30250","10736085",-3.80138579492968,-38.6080249702403,18.2990493774414,"4"
"11868","30254","8680868",-3.74831277275188,-38.5829995057413,22.7078685760498,"13"
"11869","30255","1064827",-3.75134137631288,-38.5822261512505,16.612133026123,"13"
"11870","30256","8389195",-3.83161878168713,-38.5738399727855,33.6570129394531,"15"
"11871","30257","7354886",-3.81662014206107,-38.6055578429367,23.2158699035645,"15"
"11872","30258","2449773",-3.82136671490675,-38.6066256043293,25.894588470459,"15"
"11873","30260","8357161",-3.8412484761356,-38.5224825320346,18.1450977325439,"3"
"11874","30265","7601883",-3.83589550322316,-38.5742840158318,41.598934173584,"15"
"11875","30267","8237360",-3.76636042144782,-38.4442818747586,8.19819164276123,"18"
"11876","30268","2066807",-3.74334204289457,-38.455992163128,13,"18"
"11877","30269","2079666",-3.74956810998583,-38.4656888608118,21,"18"
"11878","30270","2589648",-3.74965419152669,-38.4656177018095,21,"18"
"11879","30271","844756",-3.73858824632069,-38.4583486389133,15.5077228546143,"18"
"11880","30272","8844534",-3.7260678388416,-38.4680924126255,37.5873031616211,"18"
"11881","30273","3911233",-3.72719366477359,-38.4724159867372,50.6336135864258,"18"
"11882","30274","4022980",-3.72340543119614,-38.4764159105084,25,"18"
"11883","30275","5604460",-3.72676523756515,-38.4677105177175,37.3666877746582,"18"
"11884","30276","5787521",-3.73282664838142,-38.4698580071728,35.6423568725586,"18"
"11885","30277","4785100",-3.72453927363149,-38.4711369179239,50,"18"
"11886","30290","10724818",-3.74957711995883,-38.5720775780242,18.4620018005371,"13"
"11887","30291","3655466",-3.77988564031339,-38.5934084476795,16.2429141998291,"11"
"11888","30292","10346783",-3.80438961418133,-38.6329541350469,27.6910266876221,"4"
"11889","30293","8575045",-3.80770081195798,-38.60902192318,21,"4"
"11890","30298","3344231",-3.79250302938509,-38.5838169431716,22.3043384552002,"11"
"11891","30299","10479252",-3.79132977638681,-38.5839228714191,18.8467502593994,"11"
"11892","30300","3377857",-3.78160775782893,-38.5728718399336,29.5268688201904,"11"
"11893","30301","10561846",-3.78500534699542,-38.5766748673738,32.8267517089844,"11"
"11894","30304","2666340",-3.81125159964736,-38.4816557441544,21.3039722442627,"10"
"11895","30305","8856141",-3.72613901446391,-38.4708278133228,63.8731155395508,"18"
"11896","30306","10575529",-3.72707860995108,-38.471582988805,52.2640647888184,"18"
"11897","30307","8186596",-3.72556681671131,-38.4690650820726,44.3615264892578,"18"
"11898","30308","5787190",-3.73119532448895,-38.4815878511841,10.2323236465454,"18"
"11899","30309","8856222",-3.72687691287711,-38.473085254264,50.404842376709,"18"
"11900","30310","8864705",-3.72747428169847,-38.4660637462918,25.8793430328369,"18"
"11901","30311","8873259",-3.73076992622447,-38.4711861632776,36.5331192016602,"18"
"11902","30312","6800270",-3.72489502432786,-38.4670414647287,19.7824592590332,"18"
"11903","30324","3849740",-3.72777997224338,-38.5749591775547,19.963565826416,"5"
"11904","30325","10721789",-3.73060412572428,-38.5654666789515,22.1676387786865,"5"
"11905","30326","5666724",-3.73357248389524,-38.5727899575851,10.8061571121216,"5"
"11906","30327","1401785",-3.724153688421,-38.5687681030215,22,"5"
"11907","30328","1403834",-3.72221711857625,-38.5675253316057,22.480806350708,"5"
"11908","30329","1359622",-3.72611999132904,-38.5648652327464,24,"5"
"11909","30330","1630776",-3.70568903486085,-38.56831914992,27.6266345977783,"5"
"11910","30331","7383495",-3.70337277967256,-38.5729636969858,22.9416675567627,"5"
"11911","30332","7390491",-3.70112323224255,-38.5752635126157,13.6058940887451,"5"
"11912","30333","7376715",-3.70346343477182,-38.5727844883629,22.2606754302979,"5"
"11913","30334","1672665",-3.70746227107579,-38.5724336982459,18.7459926605225,"5"
"11914","30335","2458977",-3.81926974158067,-38.6054072200391,25.108118057251,"15"
"11915","30336","2458942",-3.81918548558425,-38.6054579383279,25.1716499328613,"15"
"11916","30337","4023064",-3.81995905949721,-38.6063354997335,26.0974998474121,"15"
"11917","30338","2434970",-3.81860554733172,-38.606733724346,26.8602542877197,"15"
"11918","30339","7624000",-3.84303504052015,-38.5067905434022,22.5550003051758,"3"
"11919","30340","2461137",-3.82332259466999,-38.6074571100028,27.8905296325684,"15"
"11920","30350","3922200",-3.79117269769899,-38.596946719475,20.9273948669434,"4"
"11921","30351","1862600",-3.77151293301755,-38.6058751893728,18.4294357299805,"4"
"11922","30352","7186223",-3.75055522703622,-38.5671870277182,11.7106056213379,"13"
"11923","30353","10303774",-3.76757448361598,-38.6161156233269,13.3736782073975,"4"
"11924","30354","3069494",-3.76905385355527,-38.6150719690364,11.2512464523315,"4"
"11925","30355","1903390",-3.77157031486365,-38.6133765591492,10,"4"
"11926","30356","3063763",-3.7760282603258,-38.6170520312618,12,"4"
"11927","30357","5462452",-3.79471282953567,-38.5796578685884,30,"11"
"11928","30358","6006795",-3.79132657326835,-38.5759922019746,23.0502777099609,"11"
"11929","30359","10036431",-3.74959254970987,-38.5727394831841,21.1423988342285,"13"
"11930","30360","10539093",-3.74992077807309,-38.571550210124,16.2131118774414,"13"
"11931","30361","1861344",-3.76485208712974,-38.6043618942263,18.9363632202148,"4"
"11932","30362","1860798",-3.76445445419206,-38.6040449520956,19.003044128418,"4"
"11933","30363","3457206",-3.80303647604241,-38.5900608425821,20.8734531402588,"11"
"11934","30364","280356",-3.80504332707685,-38.5856438087535,21,"11"
"11935","30365","5686164",-3.79257909059177,-38.5830574435123,27.7301940917969,"11"
"11936","30366","3344029",-3.79196716126771,-38.5843676526196,19.7764644622803,"11"
"11937","30367","3356434",-3.78949750763247,-38.5795837194068,28.9395008087158,"11"
"11938","30379","1672142",-3.70953841983689,-38.5740101290539,20.4887752532959,"5"
"11939","30380","1654519",-3.71416638135409,-38.5765358725878,17,"5"
"11940","30381","1551086",-3.72683511414353,-38.5745475360286,20,"5"
"11941","30382","1918915",-3.7252617167815,-38.5775103387053,21.0182685852051,"5"
"11942","30383","4242742",-3.71508953174031,-38.5803481666192,14.3951282501221,"5"
"11943","30384","10308709",-3.71367095408689,-38.550374074994,23.2478733062744,"5"
"11944","30385","4188004",-3.70837664948699,-38.5560145465049,11.2637062072754,"5"
"11945","30386","1566172",-3.71721642373847,-38.5678980499144,21.0414123535156,"5"
"11946","30387","1579924",-3.71461163425477,-38.5875943681936,17.2031517028809,"5"
"11947","30388","7779712",-3.71490645827607,-38.5813435003133,16.7820720672607,"5"
"11948","30389","7778457",-3.71488124050637,-38.5822478450537,16.6933574676514,"5"
"11949","30390","7884621",-3.70382917558382,-38.5707568757967,14.1201591491699,"5"
"11950","30391","4855566",-3.70044071765012,-38.5798162760947,18.8216075897217,"5"
"11951","30392","10383425",-3.81474731021301,-38.5978923213314,26.9088134765625,"15"
"11952","30393","8543194",-3.81491203196305,-38.6002832522229,22.604621887207,"15"
"11953","30394","10755934",-3.81407925374244,-38.6006819539008,21,"15"
"11954","30395","2456788",-3.82263477777692,-38.6060701287003,26.4981575012207,"15"
"11955","30396","4013280",-3.820969917952,-38.6063574506287,26,"15"
"11956","30397","4039270",-3.82090873120441,-38.607438148597,27,"15"
"11957","30398","3073378",-3.8126503381064,-38.59195682711,28.2429275512695,"15"
"11958","30420","6716520",-3.7178088934654,-38.5704998769905,22.3916053771973,"5"
"11959","30421","4245873",-3.71342380625071,-38.584940723781,19,"5"
"11960","30422","6541763",-3.71801764906855,-38.5710725604609,22.8143539428711,"5"
"11961","30423","5426243",-3.72665754368023,-38.5781213067148,21.4445934295654,"5"
"11962","30424","10645837",-3.71561820279613,-38.5600097677708,20.9743347167969,"5"
"11963","30425","1330608",-3.7117211437313,-38.5539151059656,19,"5"
"11964","30426","1632027",-3.70532593065834,-38.5690949090836,17.4565448760986,"5"
"11965","30427","10103813",-3.75321710950653,-38.5792812711911,25.3029460906982,"13"
"11966","30429","3900002",-3.7925542905302,-38.6024824926391,20.7394237518311,"4"
"11967","30430","10727639",-3.77657202505857,-38.5924140534699,22.9051513671875,"11"
"11968","30431","3713989",-3.79312560213538,-38.5947800854099,17.3161869049072,"4"
"11969","30432","10474609",-3.79297967752783,-38.5965184711548,20,"4"
"11970","30433","3721639",-3.79032130966709,-38.5994684372502,27.3949813842773,"4"
"11971","30434","3759407",-3.77562398355972,-38.6008622173922,20.0702037811279,"4"
"11972","30435","3726711",-3.78202768715725,-38.6026291658206,25.2046508789063,"4"
"11973","30436","3715400",-3.79308876183517,-38.6000707804625,31,"4"
"11974","30437","2013541",-3.79809081499643,-38.6186830181282,23.7217884063721,"4"
"11975","30438","7231113",-3.79851509570458,-38.6168105803349,23.3483543395996,"4"
"11976","30439","2451379",-3.823572043319,-38.6071279576496,27.817066192627,"15"
"11977","30440","6692630",-3.82316551454713,-38.5982721064862,24,"15"
"11978","30441","10228365",-3.82432111769729,-38.5947484498929,26.1670875549316,"15"
"11979","30442","7354967",-3.81649405893403,-38.605125972464,23,"15"
"11980","30443","7176783",-3.81419429809005,-38.5946062851681,25,"15"
"11981","30444","10049231",-3.81739578456934,-38.5951197489458,32.996223449707,"15"
"11982","30451","3997073",-3.72177881177535,-38.4744143315335,29.8471412658691,"18"
"11983","30452","2939916",-3.72185993340272,-38.4751367098566,25.4485359191895,"18"
"11984","30453","7651066",-3.74446768838189,-38.4681844852733,17,"18"
"11985","30454","5451930",-3.74363103101281,-38.4734008044236,19.9376106262207,"18"
"11986","30455","7684983",-3.79660287308984,-38.4923109820495,21,"10"
"11987","30456","10374540",-3.79870014662426,-38.493179315426,14,"10"
"11988","30457","5000912",-3.79787505810709,-38.4922070452221,17.0849876403809,"10"
"11989","30458","10537260",-3.79826871319145,-38.49045048738,18.8312377929688,"10"
"11990","30460","7745281",-3.72882430749606,-38.4699439551015,46.174129486084,"18"
"11991","30473","7286996",-3.75351273998177,-38.5773136337506,30.4270248413086,"13"
"11992","30474","3706192",-3.79166428395564,-38.5953722240933,18.7258892059326,"4"
"11993","30475","3057135",-3.7758422349296,-38.6195852445977,18.1020126342773,"4"
"11994","30476","10624511",-3.77501550638478,-38.6184842884244,14.1375303268433,"4"
"11995","30477","3076180",-3.77564837146357,-38.6186065601378,15.8369722366333,"4"
"11996","30478","10651268",-3.77663649674004,-38.6182135498799,15,"4"
"11997","30484","4019121",-3.72383682229336,-38.4643003976257,9.11473846435547,"18"
"11998","30485","212580",-3.72080756234287,-38.473986153939,37.0195732116699,"18"
"11999","30486","10528032",-3.79092696722839,-38.4649788947304,6.54828691482544,"10"
"12000","30487","5126908",-3.79403911623075,-38.4591993375792,9.3417501449585,"10"
"12001","30488","5177596",-3.77406347657663,-38.4741736671305,17.0281925201416,"10"
"12002","30489","4196775",-3.77130923579284,-38.468899131893,13.0308408737183,"10"
"12003","30492","7696973",-3.72043330819545,-38.4736428420163,37.0365371704102,"18"
"12004","30493","10505113",-3.72130869593808,-38.4723705713469,39.1251029968262,"18"
"12005","30494","4007514",-3.73002898884068,-38.4713110992069,36.9949607849121,"18"
"12006","30495","5126835",-3.79416530502989,-38.4610503061516,12.3177223205566,"10"
"12007","30507","7774125",-3.80602093620507,-38.6095049386951,20,"4"
"12008","30508","1953290",-3.77215080301063,-38.6042355436009,19.5565128326416,"4"
"12009","30509","1903136",-3.77200473168823,-38.6137569978876,10.0197896957397,"4"
"12010","30510","1954172",-3.77123859956286,-38.603198566929,26,"4"
"12011","30511","1958283",-3.7727691717654,-38.5997390297789,19,"4"
"12012","30513","5630037",-3.80623322393738,-38.5863905470857,22.044225692749,"11"
"12013","30514","3354075",-3.78884122722275,-38.5838740032458,26,"11"
"12014","30515","1905562",-3.76291651060613,-38.6088693435975,8,"4"
"12015","30516","10037284",-3.74965289583234,-38.5733485911033,23.2271728515625,"13"
"12016","30517","7201230",-3.75724240191672,-38.5726912591101,31.0614414215088,"13"
"12017","30518","8417938",-3.83440610847965,-38.5728401239734,40.0214385986328,"15"
"12018","30520","10651730",-3.83892777769404,-38.5246310020969,13.5796298980713,"3"
"12019","30521","2861305",-3.8385321228813,-38.5250326110444,12.5386571884155,"3"
"12020","30522","6996329",-3.83683457156105,-38.5259569530924,11.5286855697632,"3"
"12021","30523","10420312",-3.83459783969706,-38.5242676390578,12,"3"
"12022","30524","5398835",-3.83969726383756,-38.5113912742427,20.0574817657471,"3"
"12023","30525","5047560",-3.83484118173644,-38.5184316179195,17,"3"
"12024","30526","6968589",-3.8340401601835,-38.5175739180085,18.9476642608643,"3"
"12025","30527","8690618",-3.83123030229393,-38.5170765087558,10.475682258606,"3"
"12026","30528","8698244",-3.83011886040874,-38.5186709795216,10.0200004577637,"3"
"12027","30529","1981196",-3.75341996936426,-38.5622932122969,15.8602457046509,"13"
"12028","30530","1969170",-3.7670522455786,-38.6005752355301,16.560510635376,"4"
"12029","30531","1971808",-3.76908734144054,-38.5978693249488,13.7536649703979,"4"
"12030","30532","1955888",-3.77368057328922,-38.6027495755166,24.3729362487793,"4"
"12031","30533","1905880",-3.76204055063232,-38.608650136688,7.08053636550903,"4"
"12032","30534","1884166",-3.76705030305469,-38.6070602479513,10,"4"
"12033","30535","5776570",-3.77931880617647,-38.5900763249697,26,"11"
"12034","30536","3623360",-3.77894001968527,-38.5919640361261,26.0322093963623,"11"
"12035","30537","10302387",-3.78285867166964,-38.5914731337767,18.3614025115967,"11"
"12036","30538","8044139",-3.77680318491426,-38.5933826043316,18.9090557098389,"11"
"12037","30539","8043981",-3.77683738626308,-38.5936915624456,17.2851867675781,"11"
